title,artist,song_key,reason
O Little Town Of Bethlehem,Bob Dylan,D,missing_chords
Be Not Afraid,Bob Dufford,G,missing_chords
Open Our Eyes,Bob Cull,D,missing_chords
Let Your Light Shine On Me,Blind Willie Johnson,G,missing_chords
We Give You Glory Lord,BIWT,C,missing_chords
Amazing Love,Billy Foote,D,missing_chords
Break Our Hearts,Billy Foote,G,missing_chords
A Fathers Love,Billy Crockett,C,missing_chords
Knowing You'll Be There,Bill Gaither,C,missing_chords
Blessed Assurance,Bill Anderson,C,missing_chords
He Is Lord,Bill & Gloria Gaither,G,missing_chords
It Wont Rain Always,Bill & Gloria Gaither,D,missing_chords
Jesus Jesus Jesus - Theres Just Something About That Name,Bill & Gloria Gaither,D,missing_chords
Theres Just Something About That Name,Bill & Gloria Gaither,D,missing_chords
Everything You Are,Big Daddy Weave,E,missing_chords
It's Not About You,Big Daddy Weave,D,missing_chords
Its All About You,Big Daddy Weave,E,missing_chords
My Heart Cries Holy,Big Daddy Weave,G,missing_chords
Jesús Adrián Romero,Bienaventurado,Gm,missing_chords
Lean Back,Bethel Music,C,missing_chords
Lord Of Dance,Bethel Music,G,missing_chords
No Longer Slaves,Bethel Music,Bb,missing_chords
Open Up The Heavens,Bethel Music,C,missing_chords
Out Of Hiding,Bethel Music,A,missing_chords
Wonder Spontaneous,Bethel Music,A,missing_chords
Wonder Spontaneous,Bethel Music,G,missing_chords
Worthy Of It All,Bethel Music,A,missing_chords
You are my Champion,Bethel Music,,missing_chords
My Dear,Bethel Live,Em,missing_chords
What Does It Sound Like,Bethel Church,Bm,missing_chords
Change,Bethany Dillon,G,missing_chords
Exodus (Faithful),Bethany Dillon,Bb,missing_chords
Reach Out,Bethany Dillon,Em,missing_chords
Youre The Best Song,Bethany Dillon,E,missing_chords
Bow Down And Worship Him,Benjamin Dube,Bm,missing_chords
Bow Down and Worship Him,Ben Cantelon,Em,missing_chords
Hallelujah,Ben Cantelon,G,missing_chords
Hallelujah,Ben Cantelon,A,missing_chords
Never Let Me Go,Ben Cantelon,D,missing_chords
New Day,Ben Cantelon,A,missing_chords
I Know You,Bellarive,G,missing_chords
Great Light Of The World,Bebo Norman,Em,missing_chords
Here Goes,Bebo Norman,G,missing_chords
Holy Is Your Name,Bebo Norman,E,missing_chords
Perhaps Shell Wait,Bebo Norman,G,missing_chords
Step By Step,Beaker,C,missing_chords
Railroad Man Barry McGuire,Barry McGuire,G,missing_chords
Clothes,BarlowGirl,C,missing_chords
Hello Sunshine,BarlowGirl,D,missing_chords
Have Fun On Warped Tour,B A Johnston,G,missing_chords
Pita Pit Girls,B A Johnston,B,missing_chords
Lead Me Out OF THRE DARK,Crown The Empire,Em,missing_chords
Steeple Outro,Crowder,A,missing_chords
Good To Me,Craig Musseau,G,missing_chords
Pour Out My Heart,Craig Musseau,G,missing_chords
Holy Ghost Party,Cory Asbury,A,missing_chords
Where I Belong,Cory Asbury,Eb,missing_chords
Consume Con Tu Fuego,Consume Con Tu Fuego,F,missing_chords
Joshua,Consider the Thief,G#m,missing_chords
Back To Life,Colton Dixon,Am,missing_chords
Ill Be The Light,Colton Dixon,D,missing_chords
"Jesus Is The Mighty, Mighty King",Colin Buchanan,,missing_chords
All Ye,Coffey Anderson,Em,missing_chords
Run to the Father,Cody Carnes,C,missing_chords
All Over the World,CMFI Worship,C,missing_chords
Blessed be the name of the Lord,CMFI Worship,D,missing_chords
Blessed be the name of the Lord,CMFI Worship,C,missing_chords
Fill Me Up,CMFI Worship,D,missing_chords
Holy Spirit Come_ Fill Me Up,CMFI Worship,D,missing_chords
Holy Spirit Move,CMFI Worship,D,missing_chords
I know the Lord,CMFI Worship,D,missing_chords
I say yes Au kaya io,CMFI Worship,D,missing_chords
I went to the Enemys Camp... medley,CMFI Worship,G,missing_chords
Im Gonna Run With Fire,CMFI Worship,D,missing_chords
Its You Alone,CMFI Worship,D,missing_chords
LOOK WHAT THE LORD HAS DONE,CMFI Worship,D,missing_chords
Lord I Long to see you face to face,CMFI Worship,D,missing_chords
MAJESTY,CMFI Worship,E,missing_chords
Meda mai Meke,CMFI Worship,D,missing_chords
Meda Meke,CMFI Worship,D,missing_chords
Meda Meke Ena Vakamuduo,CMFI Worship,D,missing_chords
People of Destiny,CMFI Worship,D,missing_chords
Run Run Run,CMFI Worship,G,missing_chords
Smile awhile,CMFI Worship,D,missing_chords
Surround Me Oh Lord,CMFI Worship,D,missing_chords
The Lord Reigneth,CMFI Worship,Bb,missing_chords
"There is power, power, wonder working power",CMFI Worship,G,missing_chords
Theres No One Like Jesus,CMFI Worship,D,missing_chords
Theres Nothing Like The Presence Of The Lord,CMFI Worship,D,missing_chords
We give all the Glory to Jesus,CMFI Worship,G,missing_chords
Welcome Holy Spirit,CMFI Worship,E,missing_chords
Welcome Holy Spirit,CMFI Worship,G,missing_chords
What A Mighty God We Serve,CMFI Worship,D,missing_chords
You are awesome in this place,CMFI Worship,G,missing_chords
You Are My Portion,CMFI Worship,D,missing_chords
LORD PREPARE ME,CMF,D,missing_chords
MEDA MEKE KAILA,CMF,D,missing_chords
Mighty God,Clint Brown,Fm,missing_chords
Shake The Foundation,Clint Brown,G,missing_chords
We worship you with lips of adoration,Clint Brown,E,missing_chords
The Millennium Prayer,Cliff Richard,D,missing_chords
"Yet Not I, But Through Christ In Me",CityAlight,C,missing_chords
"Yet Not I, But Through Christ In Me (EASY)",CityAlight,G,missing_chords
Hark The Herald Angels Sing,Citizens,C,missing_chords
What A Mighty God We Serve,Church Hymns,D,missing_chords
Be Enthroned Oh God,Chuck Girard,F,missing_chords
You Revive Me,Christy Nockels,A,missing_chords
Jazz,Christopher Myhre,C,missing_chords
Mary On The Donkey (The Christmas Interlude),Christopher Myhre,,missing_chords
Silent Address,Christopher Myhre,Em,missing_chords
You Are Always There,Christopher Myhre,Db,missing_chords
Come Thou long-expected Jesus,Christmas Songs,D,missing_chords
Just a simple stable,Christmas Songs,Eb,missing_chords
"Still, still, still",Christmas Songs,D,missing_chords
Como Dijiste,Christine Dclario,Dm,missing_chords
Contigo Yo Quiero Estar,Christine Dclario,A,missing_chords
Magnífico,Christine Dclario,A,missing_chords
Quien Es Como El Padre,Christine Dclario,G,missing_chords
Ven Señor Derrama Tu Gloria,Christine Dclario,F,missing_chords
A Song For You,Christina Aguilera,Am,missing_chords
Ballad,Christina Aguilera,D,missing_chords
Birds Of Prey,Christina Aguilera,Am,missing_chords
Candyman,Christina Aguilera,E,missing_chords
Cruz,Christina Aguilera,F,missing_chords
El Beso Del Final,Christina Aguilera,A,missing_chords
Fool For You,Christina Aguilera,G,missing_chords
Hoy Tengo Ganas De Ti,Christina Aguilera,Dm,missing_chords
Hurt,Christina Aguilera,Em,missing_chords
I Turn To You,Christina Aguilera,F,missing_chords
Keep On Singin My Song,Christina Aguilera,E,missing_chords
Lift Me Up,Christina Aguilera,E,missing_chords
Abba Bapa,Christian,C,missing_chords
Amazing Grace,Christian,E,missing_chords
Awesome God,Christian,Bm,missing_chords
Be Thou My Vision,Christian,D,missing_chords
Danke Fuer Diesen Guten Morgen,Christian,C,missing_chords
His Sheep Am I,Christian,D,missing_chords
How Firm A Foundation,Christian,G,missing_chords
I Have Decided To Follow Jesus,Christian,C,missing_chords
I Have Decided To Follow Jesus,Christian,E,missing_chords
I Lift My Hands,Christian,D,missing_chords
I Remember The Girl,Christian,A,missing_chords
It Is Well With My Soul,Christian,C,missing_chords
Jeg Overgiver Mig Intro,Christian,G,missing_chords
Jesus Loves Me,Christian,Bb,missing_chords
Jesus Loves Me,Christian,G,missing_chords
Jesus Loves Me,Christian,D,missing_chords
Let Me Go,Christian,D,missing_chords
Lily Of The Valley,Christian,C,missing_chords
Lloran Las Rosas,Christian,D,missing_chords
Ring The Bells Of Heaven,Christian,E,missing_chords
Se Mi Aire,Christian,G,missing_chords
Sons Of God,Christian,C,missing_chords
Spiritual Cramp,Christian,E,missing_chords
You Are Holy,Christ For The Nations,E,missing_chords
It's Always Been You,Christ August,D,missing_chords
Restore,Christ August,A,missing_chords
Agnus Dei,Chris Tomlin,C,missing_chords
Captured,Chris Tomlin,D,missing_chords
Despiértanos,Chris Tomlin,D,missing_chords
Du Bist Der Herr,Chris Tomlin,E,missing_chords
Eternamente Dios,Chris Tomlin,B,missing_chords
Grace Flows Down,Chris Tomlin,G,missing_chords
Grace Like Rain,Chris Tomlin,Bm,missing_chords
Hark The Herald Angels Sing,Chris Tomlin,F,missing_chords
How Great Thou Art,Chris Tomlin,G,missing_chords
How Marvelous,Chris Tomlin,G,missing_chords
In Love With You,Chris Tomlin,G,missing_chords
In The Secret,Chris Tomlin,G,missing_chords
Its Christmas,Chris Tomlin,A,missing_chords
Me Levantaré,Chris Tomlin,Em,missing_chords
Need You Now,Chris Tomlin,F,missing_chords
Noise We Make,Chris Tomlin,E,missing_chords
River,Chris Tomlin,C,missing_chords
Shout To The Lord,Chris Tomlin,Bb,missing_chords
Silent Night,Chris Tomlin,G,missing_chords
The Noise We Make,Chris Tomlin,D,missing_chords
The River,Chris Tomlin,B,missing_chords
What Child Is This?,Chris Tomlin,Em,missing_chords
Wonderful Maker,Chris Tomlin,C,missing_chords
Vessel,Chris Sligh,D,missing_chords
Go Light Your World,Chris Rice,C,missing_chords
Nothing,Chris Rice,D,missing_chords
The Christmas Song Chestnuts Roasting On An Open Fire,Chris Rice,C,missing_chords
I Was Made To Praise You,Chris Christensen,E,missing_chords
I believe,Chris August,Ab,missing_chords
His Robes for Mine,Chris Anderson,D,missing_chords
A Sentimental Song,Choir,Am,missing_chords
About Love,Choir,G,missing_chords
All That Is You,Choir,E,missing_chords
Amazing,Choir,G,missing_chords
Babe in Straw,Choir,G,missing_chords
Babe In The Straw,Choir,G,missing_chords
Blue Skies,Choir,A,missing_chords
Cain,Choir,Dm,missing_chords
Circle Slide,Choir,Am,missing_chords
Dreams,Choir,E,missing_chords
Grace,Choir,Em,missing_chords
Kingston Road,Choir,F,missing_chords
Leprechaun,Choir,E,missing_chords
Paradise,Choir,C,missing_chords
Someone To Hold Onto,Choir,Em,missing_chords
Wilderness,Choir,C,missing_chords
Yellow Skies,Choir,D,missing_chords
There Is joy In The Lord,Cheri Keaggy,Em,missing_chords
No Longer Seen,Chelsea Watterson,,missing_chords
Am a little Higher,charlie peacock,D,missing_chords
Dear Friend,charlie peacock,G,missing_chords
Monkeys At The Zoo,charlie peacock,B,missing_chords
My Fathers Crown,charlie peacock,G,missing_chords
All The Earth,Charlie Hall,Bm,missing_chords
Beautiful of Heaven,Charlie Hall,A,missing_chords
Closer,Charlie Hall,A,missing_chords
Draw Me Close To You,Charlie Hall,A,missing_chords
Freedom Song,Charlie Hall,G,missing_chords
Holy Visitation,Charlie Hall,E,missing_chords
Mystery,Charlie Hall,A,missing_chords
Salvation,Charlie Hall,E,missing_chords
Song Of The Redeemed,Charlie Hall,Em,missing_chords
And Can It Be,Charles Wesley,G,missing_chords
Be Bold And Be Strong,"CHAPMAN, MORRIS",A,missing_chords
68 RNF(Invoque-moi du sein de la détresse)(in construction),Chant,G,missing_chords
Jesus Youre Beautiful,CeCe Winans,Bb,missing_chords
A King is born this day in Bethlehem,Catholic Mass Songs,G,missing_chords
"ABBA FATHER, let us be",Catholic Mass Songs,A,missing_chords
"All the ends of earth, All you creatures of the sea",Catholic Mass Songs,A,missing_chords
"All the nations of the earth, praise the Lord",Catholic Mass Songs,G,missing_chords
"All things are thine, O Lord",Catholic Mass Songs,G,missing_chords
Anime Christi,Catholic Mass Songs,F,missing_chords
Christians let us love one another,Catholic Mass Songs,Dm,missing_chords
Come let us go to the mountain of the Lord,Catholic Mass Songs,Em,missing_chords
Faith in God can move the mountains,Catholic Mass Songs,D,missing_chords
"Father so loving, Magnificent God",Catholic Mass Songs,G,missing_chords
"Father, I place into Your hands",Catholic Mass Songs,F,missing_chords
Glory to God in the highest (Gloria Ver 1),Catholic Mass Songs,F,missing_chords
"Glory to God in the highest, and peace to His people on Earth (Mass of Creation)",Catholic Mass Songs,Gm,missing_chords
"Glory to the Father, Sing glory to the Son",Catholic Mass Songs,A,missing_chords
"Go, the Mass is ended, children of the Lord",Catholic Mass Songs,A,missing_chords
Great is he whos the king of kings,Catholic Mass Songs,C,missing_chords
Hallelujah praise the lord Everything that has breathe praise the lord,Catholic Mass Songs,D,missing_chords
Hallelujah To The Lamb,Catholic Mass Songs,D,missing_chords
He is Lord He has risen from the dead,Catholic Mass Songs,G,missing_chords
Holy Holy Holy Lord God of power and glory and might,Catholic Mass Songs,Dm,missing_chords
"How lovely is Your dwelling place, O Lord!",Catholic Mass Songs,E,missing_chords
I place my hand in your hand and joyously I walk,Catholic Mass Songs,G,missing_chords
I rejoiced when I heard the people saying,Catholic Mass Songs,G,missing_chords
"I sing a song to You, Lord, A song of love and praise",Catholic Mass Songs,E,missing_chords
"In bread we bring you Lord, our bodys labour",Catholic Mass Songs,D,missing_chords
Its Your Blood that cleanses me,Catholic Mass Songs,C,missing_chords
"Jesus, sweet Jesus, what a wonder you are",Catholic Mass Songs,F,missing_chords
"Jesus, you are my salvation",Catholic Mass Songs,F,missing_chords
Jewish Hosanna,Catholic Mass Songs,Em,missing_chords
"Just like a child, who trust his father dear",Catholic Mass Songs,B,missing_chords
"Know ye not, know ye not, ye are the temple",Catholic Mass Songs,C,missing_chords
"Lenten Gospel Acclamation : Praise to you, Lord Jesus Christ, King of Endless Glory",Catholic Mass Songs,G,missing_chords
Listen let your heart keep seeking,Catholic Mass Songs,C#m,missing_chords
Lod God have mercy on us All,Catholic Mass Songs,Dm,missing_chords
Melchizedek Alleluia (Sing his message loud and clear),Catholic Mass Songs,G,missing_chords
My hearts like a flute and I want to play all day,Catholic Mass Songs,C,missing_chords
"O Lamb of God, you take away the sins",Catholic Mass Songs,D,missing_chords
"O Lord , I’m not worthy Yet you come to live in me",Catholic Mass Songs,G,missing_chords
Oh Sacrament most Holy,Catholic Mass Songs,C,missing_chords
on the paten with the host i offer up my lowly heart,Catholic Mass Songs,D,missing_chords
On we go to Jerusalem,Catholic Mass Songs,Em,missing_chords
"Open Your Ears, O Faithful People, God has spoken, to his people, Hallelujah",Catholic Mass Songs,B,missing_chords
"Reign in me Sovereign Lord, reign in me",Catholic Mass Songs,D,missing_chords
Seek ye first the Kingdom of God,Catholic Mass Songs,C,missing_chords
"Sing, shout, clap your hands",Catholic Mass Songs,D,missing_chords
"Soul of my Saviour, sanctify my breast (Anima Christi)",Catholic Mass Songs,F,missing_chords
"Take my life, O Lord, take my life",Catholic Mass Songs,D,missing_chords
The Lord our God is the Lord of Lords,Catholic Mass Songs,Em,missing_chords
"To God in gladness sing, how great his name",Catholic Mass Songs,G,missing_chords
We are gathering together unto Him,Catholic Mass Songs,G,missing_chords
When the kindness of our God was revealed in Jesus,Catholic Mass Songs,G,missing_chords
When we eat this Bread,Catholic Mass Songs,D,missing_chords
"You invite us to your feast, Lord",Catholic Mass Songs,C,missing_chords
"Yours is the Kingdom, Yours is the power",Catholic Mass Songs,C,missing_chords
Holy Spirit my counselor My Comforter in trouble,Catholic Hymn,E,missing_chords
I thank my God Each time I think of You,Catholic Hymn,A,missing_chords
I thank my God Each time I think of You,Catholic Hymn,A,missing_chords
If the spirit of the Lord is in my Soul,Catholic Hymn,G,missing_chords
Jesus always loved His own,Catholic Hymn,D,missing_chords
O Cross Erected Above The World,Catholic Hymn,Em,missing_chords
"O give thanks to the Lord, for he is good",Catholic Hymn,F,missing_chords
Our Father in heaven Hallowed be Your name,Catholic Hymn,Gb,missing_chords
"Sweet heart of Jesus, make us know and love thee",Catholic Hymn,D,missing_chords
Tantum ergo Sacramentum,Catholic Hymn,F,missing_chords
The Summons,Catholic Hymn,F,missing_chords
Every Man,Casting Crowns,G,missing_chords
Scars In Heaven,Casting Crowns,,missing_chords
Scars In Heaven,Casting Crowns,,missing_chords
Silent Night,Casting Crowns,Bb,missing_chords
Slow Fade,Casting Crowns,A,missing_chords
While You Were Sleeping,Casting Crowns,C,missing_chords
White Dove Fly High,Casting Crowns,Em,missing_chords
Something in the Water,Carrie Underwood,G,missing_chords
Last Thursday,Carolyn Arends,G,missing_chords
Mountain High,Cageless Birds,,missing_chords
All I Need (Did Not Catch Her Name),Caedmons call,A,missing_chords
All I Need Did Not Catch Her Name,Caedmons call,G,missing_chords
Cant Lose You,Caedmons call,C,missing_chords
Let Me Be,Caedmons call,D,missing_chords
Thy Mercy My God,Caedmons call,A,missing_chords
God is Good,Dustin Kensrue,A,missing_chords
In The Darkness,Dustin Kensrue,C,missing_chords
O Come O Come Emmanuel,Dustin Kensrue,Em,missing_chords
Of Crows And Crowns,Dustin Kensrue,Bm,missing_chords
What Beautiful Things,Dustin Kensrue,C,missing_chords
Oh Lord Our Lord,Doug Bergsma,C,missing_chords
Only You Are Holy,Donnie McClurkin,G,missing_chords
Victory Chant,Donnie McClurkin,G,missing_chords
Servant Song,"Donna Marie McGargill, OSM",E,missing_chords
Glorify Thy Name,Donna Adkins,C,missing_chords
Lord Most High,Don Harris,E,missing_chords
A Legend In My Time,Don Gibson,G,missing_chords
After The Heartache,Don Gibson,G,missing_chords
I Need Thee Every Hour,Don Gibson,D,missing_chords
I NEED THEE EVERY HOUR,Don Gibson,G,missing_chords
Gotta Tell Somebody,Don Francisco,Am,missing_chords
The Fast Not To Win Not,Don Francisco,D,missing_chords
To God,Don Francisco,A,missing_chords
I Could Run Away,Don Chaffer,G,missing_chords
Come Back Down,dogwood,Bm,missing_chords
Jesus,dogwood,F,missing_chords
Savior,Disciple,D,missing_chords
Worth The Pain,Disciple,Bm,missing_chords
Alegria,Diante do Trono,C,missing_chords
Esconde-Esconde,Diante do Trono,C,missing_chords
Escudo E Proteção,Diante do Trono,C,missing_chords
Mais Que Vencedor,Diante do Trono,Cm,missing_chords
O Vencedor,Diante do Trono,E,missing_chords
Rendido Estou,Diante do Trono,D,missing_chords
In His Time,Diane Ball,C,missing_chords
f u worship chords kept screwing up what I typed,dfghj,,missing_chords
Counting On God,Desperation band,B,missing_chords
Everything To God,Desperation band,A,missing_chords
Far Better,Desperation band,A,missing_chords
I Will Go,Desperation band,Am,missing_chords
Perfect One,Desperation band,G,missing_chords
Heaven,Derek Webb,G,missing_chords
I Want A Broken Heart,Derek Webb,A,missing_chords
Rich Young Ruler,Derek Webb,A,missing_chords
My Enemies Are Men Like Me,Derek Webb,Am,missing_chords
You are lord(Ou se Senye),Delly Benson,G,missing_chords
Awaken The Dawn,Delirious,F,missing_chords
Cantaria Sin Parar The Happy Song,Delirious,F,missing_chords
Every Little Thing,Delirious,Am,missing_chords
Grande Es El Señor,Delirious,E,missing_chords
Griten Al Norte,Delirious,C,missing_chords
Hacedor De Milagros,Delirious,Dm,missing_chords
Hands Of Kindness,Delirious,D,missing_chords
Inside Outside,Delirious,Am,missing_chords
Its Ok,Delirious,D,missing_chords
King Or Cripple,Delirious,E,missing_chords
Nails In Your Hand,Delirious,G,missing_chords
Now Is The Time,Delirious,C,missing_chords
Pen The Eyes Of My Heart,Delirious,E,missing_chords
Prophet Song,Delirious,E,missing_chords
Tuyo Es Mi Corazón,Delirious,C#m,missing_chords
We Worship You,Deitrick Haddon,Bm,missing_chords
Christmas Blues,Dean Martin,D,missing_chords
I Wish Wed All Been Ready,dc Talk,C,missing_chords
God And Mars Acoustic,Days Away,G,missing_chords
Break Dividing Walls,David Ruis,G,missing_chords
His Love,David Ruis,E,missing_chords
Let The Mercies Fall,David Ruis,C,missing_chords
Lily Of The Valley,David Ruis,G,missing_chords
We Will Dance,David Ruis,D,missing_chords
Forgiven,David Meece,F,missing_chords
One Small Child,David Meece,E,missing_chords
We Are The Reason,David Meece,G,missing_chords
All Creatures Of Our God And King,David Crowder Band,D,missing_chords
B Quiet Interlude,David Crowder Band,G,missing_chords
Because He Live,David Crowder Band,A,missing_chords
Can I Lie Here,David Crowder Band,E,missing_chords
Cry Mercy,David Crowder Band,Bm,missing_chords
He Is The Love,David Crowder Band,G,missing_chords
Here is Our King,David Crowder Band,C,missing_chords
I Lift My Eyes,David Crowder Band,B,missing_chords
Leaning on the Everlasting Arms,David Crowder Band,G,missing_chords
O Come O Come Emmanuel,David Crowder Band,Am,missing_chords
"O, For A Thousand Tongues To Sing",David Crowder Band,G,missing_chords
Oh Praise Him,David Crowder Band,G,missing_chords
Our Love is Loud,David Crowder Band,E,missing_chords
Phos Hilaron,David Crowder Band,Em,missing_chords
Rain Down,David Crowder Band,Bm,missing_chords
Shadows,David Crowder Band,C#m,missing_chords
You Never Let Go,David Crowder Band,E,missing_chords
អធិស្ឋាន​សម្រាប់​កម្ពុជា,Dave Richards,A,missing_chords
Come let us worship,Dave Doherty,D,missing_chords
All Hail The Lamb,Dave Bilbrough,G,missing_chords
I Am A New Creation,Dave Bilbrough,C,missing_chords
Shout Shout for Joy,Dave Bell,C,missing_chords
Amen,Dave Barnes,G,missing_chords
Close Your Eyes,Dave Barnes,D,missing_chords
Family Tree,Dave Barnes,C,missing_chords
Until You,Dave Barnes,D,missing_chords
For The Lord Is A Great God,Darrell Evans,G,missing_chords
Freedom,Darrell Evans,G,missing_chords
Whom Shall I Fear,Darrell Evan,G,missing_chords
Your Love is Extravagant,Darell Evans,E,missing_chords
A King And A Kingdom,Darek Webb,D,missing_chords
Free,Dara Maclean,D,missing_chords
Crazy Not,Danny Gokey,D,missing_chords
Crazy Not To,Danny Gokey,D,missing_chords
I Will Not Say Goodbye,Danny Gokey,Am,missing_chords
My Best Days Are Ahead Of Me,Danny Gokey,G,missing_chords
How Good It Is to Give Thanks,Danny Chamers,D,missing_chords
Admirable,Danilo Montero,Dm,missing_chords
Canta Al Señor,Danilo Montero,A,missing_chords
Cantaré De Tu Amor,Danilo Montero,C,missing_chords
Echad La Hoz,Danilo Montero,Bm,missing_chords
Broken Dream,Daniel Johnston,G,missing_chords
Casper The Friendly Ghost,Daniel Johnston,C,missing_chords
Chord Organ Blues,Daniel Johnston,C,missing_chords
Come To Me Tonight,Daniel Johnston,G,missing_chords
"My Life is in You Lord (English, Nepali)",Daniel Gardner (Hillsong),,missing_chords
Jesus Is Lord,Daniel Chua,C,missing_chords
Table of Plenty,Dan Schutte,D,missing_chords
You Are Near,Dan Schutte,G,missing_chords
Paper Kite,Damien Jurado,D#m,missing_chords
Love Runs Home,Dakoda Motor Company,D,missing_chords
Everything In My Life,Da Kine Ent,B,missing_chords
Forever,Everybodyduck,G,missing_chords
"Grace, Grace",Everybodyduck,G,missing_chords
Gracia Sublime,Evan Craft,G,missing_chords
I See The Lord,Danny Daniels,D,missing_chords
King Of The Ages Eoghan,Eoghan,,missing_chords
He Will Come,Enter the Worship Circle,C,missing_chords
En tu luz,En Espiritu y en Verdad,E,missing_chords
En Tu Presencia,En Espiritu y en Verdad,D,missing_chords
Somos Libres,En Espiritu y en Verdad,A,missing_chords
Somos Libres,En Espiritu y en Verdad,Bb,missing_chords
Tú eres Dios,En Espiritu y en Verdad,A,missing_chords
Do Not Be Afraid,Emmaus,G,missing_chords
"O Come, O Come Emmanuel",Emmanuel/Plainsong,Em,missing_chords
Ancient of Days,Emmanuel King,C,missing_chords
Espíritu de Dios llena mi ser,Elim,Am,missing_chords
